1540	0	1	1	1	57	1	7	1	3	9	175	
1539	0	1	1	1	21	1	8	1	1	5	176	
1538	0	1	1	1	58	1	9	1	3	10	177	
1537	0	1	1	1	9	1	10	1	0	9	178	
1536	0	1	1	1	38	1	11	1	2	6	179	
1535	0	1	1	1	8	1	12	1	0	8	180	
1534	0	1	1	1	39	1	13	1	2	7	181	
1533	0	1	1	1	7	1	14	1	0	7	182	
1532	0	1	1	1	40	1	15	1	2	8	183	
1531	0	1	1	1	6	1	16	1	0	6	184	
1530	0	1	1	1	41	1	17	1	2	9	185	
1529	0	1	1	1	5	1	18	1	0	5	186	
1528	0	1	1	1	42	1	19	1	2	10	187	
1527	0	1	1	1	73	1	20	1	4	9	188	
1526	0	1	1	1	102	1	21	1	6	6	189	
1525	0	1	1	1	72	1	22	1	4	8	190	
1524	0	1	1	1	103	1	23	1	6	7	191	
1523	0	1	1	1	71	1	24	1	4	7	192	
1522	0	1	1	1	104	1	25	1	6	8	193	
1521	0	1	1	1	70	1	26	1	4	6	194	
1520	0	1	1	1	105	1	27	1	6	9	195	
1519	0	1	1	1	69	1	28	1	4	5	196	
1518	0	1	1	1	106	1	29	1	6	10	197	
1517	0	1	1	1	89	1	30	1	5	9	198	
1516	0	1	1	1	118	1	31	1	7	6	199	
1515	0	1	1	1	88	1	32	1	5	8	200	
1514	0	1	1	1	119	1	33	1	7	7	201	
1513	0	1	1	1	87	1	34	1	5	7	202	
1512	0	1	1	1	120	1	35	1	7	8	203	
1511	0	1	1	1	86	1	36	1	5	6	204	
1510	0	1	1	1	121	1	37	1	7	9	205	
1509	0	1	1	1	85	1	38	1	5	5	206	
1508	0	1	1	1	122	1	39	1	7	10	207	
2080	0	1	1	1	31	2	0	1	1	15	208	
2081	0	1	1	1	48	2	1	1	3	0	209	
2082	0	1	1	1	30	2	2	1	1	14	210	
2083	0	1	1	1	49	2	3	1	3	1	211	
2084	0	1	1	1	29	2	4	1	1	13	212	
2085	0	1	1	1	50	2	5	1	3	2	213	
2086	0	1	1	1	28	2	6	1	1	12	214	
2087	0	1	1	1	51	2	7	1	3	3	215	
2088	0	1	1	1	27	2	8	1	1	11	216	
2089	0	1	1	1	52	2	9	1	3	4	217	
2090	0	1	1	1	26	2	10	1	1	10	218	
2091	0	1	1	1	53	2	11	1	3	5	219	
2092	0	1	1	1	15	2	12	1	0	15	220	
2093	0	1	1	1	32	2	13	1	2	0	221	
2094	0	1	1	1	14	2	14	1	0	14	222	
2095	0	1	1	1	33	2	15	1	2	1	223	
2096	0	1	1	1	13	2	16	1	0	13	224	
2097	0	1	1	1	34	2	17	1	2	2	225	
2098	0	1	1	1	12	2	18	1	0	12	226	
2099	0	1	1	1	35	2	19	1	2	3	227	
2100	0	1	1	1	11	2	20	1	0	11	228	
2101	0	1	1	1	36	2	21	1	2	4	229	
2102	0	1	1	1	10	2	22	1	0	10	230	
2103	0	1	1	1	37	2	23	1	2	5	231	
2104	0	1	1	1	79	2	24	1	4	15	232	
2105	0	1	1	1	96	2	25	1	6	0	233	
2106	0	1	1	1	78	2	26	1	4	14	234	
2107	0	1	1	1	97	2	27	1	6	1	235	
2108	0	1	1	1	77	2	28	1	4	13	236	
2109	0	1	1	1	98	2	29	1	6	2	237	
2110	0	1	1	1	76	2	30	1	4	12	238	
2111	0	1	1	1	99	2	31	1	6	3	239	
2112	0	1	1	1	75	2	32	1	4	11	240	
2113	0	1	1	1	100	2	33	1	6	4	241	
2114	0	1	1	1	74	2	34	1	4	10	242	
2115	0	1	1	1	101	2	35	1	6	5	243	
2116	0	1	1	1	95	2	36	1	5	15	244	
2117	0	1	1	1	112	2	37	1	7	0	245	
2118	0	1	1	1	94	2	38	1	5	14	246	
2119	0	1	1	1	113	2	39	1	7	1	247	
2120	0	1	1	1	93	2	40	1	5	13	248	
2121	0	1	1	1	114	2	41	1	7	2	249	
2122	0	1	1	1	92	2	42	1	5	12	250	
2123	0	1	1	1	115	2	43	1	7	3	251	
2124	0	1	1	1	91	2	44	1	5	11	252	
2125	0	1	1	1	116	2	45	1	7	4	253	
2126	0	1	1	1	90	2	46	1	5	10	254	
2127	0	1	1	1	117	2	47	1	7	5	255	
388	0	1	1	0	20	0	0	2	1	4	0	
389	0	1	1	0	59	0	1	2	3	11	1	
390	0	1	1	0	19	0	2	2	1	3	2	
391	0	1	1	0	60	0	3	2	3	12	3	
392	0	1	1	0	18	0	4	2	1	2	4	
393	0	1	1	0	61	0	5	2	3	13	5	
394	0	1	1	0	17	0	6	2	1	1	6	
395	0	1	1	0	62	0	7	2	3	14	7	
396	0	1	1	0	16	0	8	2	1	0	8	
397	0	1	1	0	63	0	9	2	3	15	9	
398	0	1	1	0	4	0	10	2	0	4	10	
399	0	1	1	0	43	0	11	2	2	11	11	
400	0	1	1	0	3	0	12	2	0	3	12	
401	0	1	1	0	44	0	13	2	2	12	13	
402	0	1	1	0	2	0	14	2	0	2	14	
403	0	1	1	0	45	0	15	2	2	13	15	
404	0	1	1	0	1	0	16	2	0	1	16	
405	0	1	1	0	46	0	17	2	2	14	17	
406	0	1	1	0	0	0	18	2	0	0	18	
407	0	1	1	0	47	0	19	2	2	15	19	
408	0	1	1	0	68	0	20	2	4	4	20	
409	0	1	1	0	107	0	21	2	6	11	21	
410	0	1	1	0	67	0	22	2	4	3	22	
411	0	1	1	0	108	0	23	2	6	12	23	
412	0	1	1	0	66	0	24	2	4	2	24	
413	0	1	1	0	109	0	25	2	6	13	25	
414	0	1	1	0	65	0	26	2	4	1	26	
415	0	1	1	0	110	0	27	2	6	14	27	
416	0	1	1	0	64	0	28	2	4	0	28	
417	0	1	1	0	111	0	29	2	6	15	29	
418	0	1	1	0	84	0	30	2	5	4	30	
419	0	1	1	0	123	0	31	2	7	11	31	
420	0	1	1	0	83	0	32	2	5	3	32	
421	0	1	1	0	124	0	33	2	7	12	33	
422	0	1	1	0	82	0	34	2	5	2	34	
423	0	1	1	0	125	0	35	2	7	13	35	
424	0	1	1	0	81	0	36	2	5	1	36	
425	0	1	1	0	126	0	37	2	7	14	37	
426	0	1	1	0	80	0	38	2	5	0	38	
427	0	1	1	0	127	0	39	2	7	15	39	
1507	0	1	1	0	25	1	0	2	1	9	40	
1506	0	1	1	0	54	1	1	2	3	6	41	
1505	0	1	1	0	24	1	2	2	1	8	42	
1504	0	1	1	0	55	1	3	2	3	7	43	
1503	0	1	1	0	23	1	4	2	1	7	44	
1502	0	1	1	0	56	1	5	2	3	8	45	
1501	0	1	1	0	22	1	6	2	1	6	46	
1500	0	1	1	0	57	1	7	2	3	9	47	
1499	0	1	1	0	21	1	8	2	1	5	48	
1498	0	1	1	0	58	1	9	2	3	10	49	
1497	0	1	1	0	9	1	10	2	0	9	50	
1496	0	1	1	0	38	1	11	2	2	6	51	
1495	0	1	1	0	8	1	12	2	0	8	52	
1494	0	1	1	0	39	1	13	2	2	7	53	
1493	0	1	1	0	7	1	14	2	0	7	54	
1492	0	1	1	0	40	1	15	2	2	8	55	
1491	0	1	1	0	6	1	16	2	0	6	56	
1490	0	1	1	0	41	1	17	2	2	9	57	
1489	0	1	1	0	5	1	18	2	0	5	58	
1488	0	1	1	0	42	1	19	2	2	10	59	
1487	0	1	1	0	73	1	20	2	4	9	60	
1486	0	1	1	0	102	1	21	2	6	6	61	
1485	0	1	1	0	72	1	22	2	4	8	62	
1484	0	1	1	0	103	1	23	2	6	7	63	
1483	0	1	1	0	71	1	24	2	4	7	64	
1482	0	1	1	0	104	1	25	2	6	8	65	
1481	0	1	1	0	70	1	26	2	4	6	66	
1480	0	1	1	0	105	1	27	2	6	9	67	
1479	0	1	1	0	69	1	28	2	4	5	68	
1478	0	1	1	0	106	1	29	2	6	10	69	
1477	0	1	1	0	89	1	30	2	5	9	70	
1476	0	1	1	0	118	1	31	2	7	6	71	
1475	0	1	1	0	88	1	32	2	5	8	72	
1474	0	1	1	0	119	1	33	2	7	7	73	
1473	0	1	1	0	87	1	34	2	5	7	74	
1472	0	1	1	0	120	1	35	2	7	8	75	
1471	0	1	1	0	86	1	36	2	5	6	76	
1470	0	1	1	0	121	1	37	2	7	9	77	
1469	0	1	1	0	85	1	38	2	5	5	78	
1468	0	1	1	0	122	1	39	2	7	10	79	
2128	0	1	1	0	31	2	0	2	1	15	80	
2129	0	1	1	0	48	2	1	2	3	0	81	
2130	0	1	1	0	30	2	2	2	1	14	82	
2131	0	1	1	0	49	2	3	2	3	1	83	
2132	0	1	1	0	29	2	4	2	1	13	84	
2133	0	1	1	0	50	2	5	2	3	2	85	
2134	0	1	1	0	28	2	6	2	1	12	86	
2135	0	1	1	0	51	2	7	2	3	3	87	
2136	0	1	1	0	27	2	8	2	1	11	88	
2137	0	1	1	0	52	2	9	2	3	4	89	
2138	0	1	1	0	26	2	10	2	1	10	90	
2139	0	1	1	0	53	2	11	2	3	5	91	
2140	0	1	1	0	15	2	12	2	0	15	92	
2141	0	1	1	0	32	2	13	2	2	0	93	
2142	0	1	1	0	14	2	14	2	0	14	94	
2143	0	1	1	0	33	2	15	2	2	1	95	
2144	0	1	1	0	13	2	16	2	0	13	96	
2145	0	1	1	0	34	2	17	2	2	2	97	
2146	0	1	1	0	12	2	18	2	0	12	98	
2147	0	1	1	0	35	2	19	2	2	3	99	
2148	0	1	1	0	11	2	20	2	0	11	100	
2149	0	1	1	0	36	2	21	2	2	4	101	
2150	0	1	1	0	10	2	22	2	0	10	102	
2151	0	1	1	0	37	2	23	2	2	5	103	
2152	0	1	1	0	79	2	24	2	4	15	104	
2153	0	1	1	0	96	2	25	2	6	0	105	
2154	0	1	1	0	78	2	26	2	4	14	106	
2155	0	1	1	0	97	2	27	2	6	1	107	
2156	0	1	1	0	77	2	28	2	4	13	108	
2157	0	1	1	0	98	2	29	2	6	2	109	
2158	0	1	1	0	76	2	30	2	4	12	110	
2159	0	1	1	0	99	2	31	2	6	3	111	
2160	0	1	1	0	75	2	32	2	4	11	112	
2161	0	1	1	0	100	2	33	2	6	4	113	
2162	0	1	1	0	74	2	34	2	4	10	114	
2163	0	1	1	0	101	2	35	2	6	5	115	
2164	0	1	1	0	95	2	36	2	5	15	116	
2165	0	1	1	0	112	2	37	2	7	0	117	
2166	0	1	1	0	94	2	38	2	5	14	118	
2167	0	1	1	0	113	2	39	2	7	1	119	
2168	0	1	1	0	93	2	40	2	5	13	120	
2169	0	1	1	0	114	2	41	2	7	2	121	
2170	0	1	1	0	92	2	42	2	5	12	122	
2171	0	1	1	0	115	2	43	2	7	3	123	
2172	0	1	1	0	91	2	44	2	5	11	124	
2173	0	1	1	0	116	2	45	2	7	4	125	
2174	0	1	1	0	90	2	46	2	5	10	126	
2175	0	1	1	0	117	2	47	2	7	5	127	
428	0	2	1	1	20	0	0	3	1	4	128	
429	0	2	1	1	59	0	1	3	3	11	129	
430	0	2	1	1	19	0	2	3	1	3	130	
431	0	2	1	1	60	0	3	3	3	12	131	
432	0	2	1	1	18	0	4	3	1	2	132	
433	0	2	1	1	61	0	5	3	3	13	133	
434	0	2	1	1	17	0	6	3	1	1	134	
435	0	2	1	1	62	0	7	3	3	14	135	
436	0	2	1	1	16	0	8	3	1	0	136	
437	0	2	1	1	63	0	9	3	3	15	137	
438	0	2	1	1	4	0	10	3	0	4	138	
439	0	2	1	1	43	0	11	3	2	11	139	
440	0	2	1	1	3	0	12	3	0	3	140	
441	0	2	1	1	44	0	13	3	2	12	141	
442	0	2	1	1	2	0	14	3	0	2	142	
443	0	2	1	1	45	0	15	3	2	13	143	
444	0	2	1	1	1	0	16	3	0	1	144	
445	0	2	1	1	46	0	17	3	2	14	145	
446	0	2	1	1	0	0	18	3	0	0	146	
447	0	2	1	1	47	0	19	3	2	15	147	
448	0	2	1	1	68	0	20	3	4	4	148	
449	0	2	1	1	107	0	21	3	6	11	149	
450	0	2	1	1	67	0	22	3	4	3	150	
451	0	2	1	1	108	0	23	3	6	12	151	
452	0	2	1	1	66	0	24	3	4	2	152	
453	0	2	1	1	109	0	25	3	6	13	153	
454	0	2	1	1	65	0	26	3	4	1	154	
455	0	2	1	1	110	0	27	3	6	14	155	
456	0	2	1	1	64	0	28	3	4	0	156	
457	0	2	1	1	111	0	29	3	6	15	157	
458	0	2	1	1	84	0	30	3	5	4	158	
459	0	2	1	1	123	0	31	3	7	11	159	
460	0	2	1	1	83	0	32	3	5	3	160	
461	0	2	1	1	124	0	33	3	7	12	161	
462	0	2	1	1	82	0	34	3	5	2	162	
463	0	2	1	1	125	0	35	3	7	13	163	
464	0	2	1	1	81	0	36	3	5	1	164	
465	0	2	1	1	126	0	37	3	7	14	165	
466	0	2	1	1	80	0	38	3	5	0	166	
467	0	2	1	1	127	0	39	3	7	15	167	
1467	0	2	1	1	25	1	0	3	1	9	168	
1466	0	2	1	1	54	1	1	3	3	6	169	
1465	0	2	1	1	24	1	2	3	1	8	170	
1464	0	2	1	1	55	1	3	3	3	7	171	
1463	0	2	1	1	23	1	4	3	1	7	172	
1462	0	2	1	1	56	1	5	3	3	8	173	
1461	0	2	1	1	22	1	6	3	1	6	174	
1460	0	2	1	1	57	1	7	3	3	9	175	
1459	0	2	1	1	21	1	8	3	1	5	176	
1458	0	2	1	1	58	1	9	3	3	10	177	
1457	0	2	1	1	9	1	10	3	0	9	178	
1456	0	2	1	1	38	1	11	3	2	6	179	
1455	0	2	1	1	8	1	12	3	0	8	180	
1454	0	2	1	1	39	1	13	3	2	7	181	
1453	0	2	1	1	7	1	14	3	0	7	182	
1452	0	2	1	1	40	1	15	3	2	8	183	
1451	0	2	1	1	6	1	16	3	0	6	184	
1450	0	2	1	1	41	1	17	3	2	9	185	
1449	0	2	1	1	5	1	18	3	0	5	186	
1448	0	2	1	1	42	1	19	3	2	10	187	
1447	0	2	1	1	73	1	20	3	4	9	188	
1446	0	2	1	1	102	1	21	3	6	6	189	
1445	0	2	1	1	72	1	22	3	4	8	190	
1444	0	2	1	1	103	1	23	3	6	7	191	
1443	0	2	1	1	71	1	24	3	4	7	192	
1442	0	2	1	1	104	1	25	3	6	8	193	
1441	0	2	1	1	70	1	26	3	4	6	194	
1440	0	2	1	1	105	1	27	3	6	9	195	
1439	0	2	1	1	69	1	28	3	4	5	196	
1438	0	2	1	1	106	1	29	3	6	10	197	
1437	0	2	1	1	89	1	30	3	5	9	198	
1436	0	2	1	1	118	1	31	3	7	6	199	
1435	0	2	1	1	88	1	32	3	5	8	200	
1434	0	2	1	1	119	1	33	3	7	7	201	
1433	0	2	1	1	87	1	34	3	5	7	202	
1432	0	2	1	1	120	1	35	3	7	8	203	
1431	0	2	1	1	86	1	36	3	5	6	204	
1430	0	2	1	1	121	1	37	3	7	9	205	
1429	0	2	1	1	85	1	38	3	5	5	206	
1428	0	2	1	1	122	1	39	3	7	10	207	
2176	0	2	1	1	31	2	0	3	1	15	208	
2177	0	2	1	1	48	2	1	3	3	0	209	
2178	0	2	1	1	30	2	2	3	1	14	210	
2179	0	2	1	1	49	2	3	3	3	1	211	
2180	0	2	1	1	29	2	4	3	1	13	212	
2181	0	2	1	1	50	2	5	3	3	2	213	
2182	0	2	1	1	28	2	6	3	1	12	214	
2183	0	2	1	1	51	2	7	3	3	3	215	
2184	0	2	1	1	27	2	8	3	1	11	216	
2185	0	2	1	1	52	2	9	3	3	4	217	
2186	0	2	1	1	26	2	10	3	1	10	218	
2187	0	2	1	1	53	2	11	3	3	5	219	
2188	0	2	1	1	15	2	12	3	0	15	220	
2189	0	2	1	1	32	2	13	3	2	0	221	
2190	0	2	1	1	14	2	14	3	0	14	222	
2191	0	2	1	1	33	2	15	3	2	1	223	
2192	0	2	1	1	13	2	16	3	0	13	224	
2193	0	2	1	1	34	2	17	3	2	2	225	
2194	0	2	1	1	12	2	18	3	0	12	226	
2195	0	2	1	1	35	2	19	3	2	3	227	
2196	0	2	1	1	11	2	20	3	0	11	228	
2197	0	2	1	1	36	2	21	3	2	4	229	
2198	0	2	1	1	10	2	22	3	0	10	230	
2199	0	2	1	1	37	2	23	3	2	5	231	
2200	0	2	1	1	79	2	24	3	4	15	232	
2201	0	2	1	1	96	2	25	3	6	0	233	
2202	0	2	1	1	78	2	26	3	4	14	234	
2203	0	2	1	1	97	2	27	3	6	1	235	
2204	0	2	1	1	77	2	28	3	4	13	236	
2205	0	2	1	1	98	2	29	3	6	2	237	
2206	0	2	1	1	76	2	30	3	4	12	238	
2207	0	2	1	1	99	2	31	3	6	3	239	
2208	0	2	1	1	75	2	32	3	4	11	240	
2209	0	2	1	1	100	2	33	3	6	4	241	
2210	0	2	1	1	74	2	34	3	4	10	242	
2211	0	2	1	1	101	2	35	3	6	5	243	
2212	0	2	1	1	95	2	36	3	5	15	244	
2213	0	2	1	1	112	2	37	3	7	0	245	
2214	0	2	1	1	94	2	38	3	5	14	246	
2215	0	2	1	1	113	2	39	3	7	1	247	
2216	0	2	1	1	93	2	40	3	5	13	248	
2217	0	2	1	1	114	2	41	3	7	2	249	
2218	0	2	1	1	92	2	42	3	5	12	250	
2219	0	2	1	1	115	2	43	3	7	3	251	
2220	0	2	1	1	91	2	44	3	5	11	252	
2221	0	2	1	1	116	2	45	3	7	4	253	
2222	0	2	1	1	90	2	46	3	5	10	254	
2223	0	2	1	1	117	2	47	3	7	5	255	
468	0	2	1	0	20	0	0	4	1	4	0	
469	0	2	1	0	59	0	1	4	3	11	1	
470	0	2	1	0	19	0	2	4	1	3	2	
471	0	2	1	0	60	0	3	4	3	12	3	
472	0	2	1	0	18	0	4	4	1	2	4	
473	0	2	1	0	61	0	5	4	3	13	5	
474	0	2	1	0	17	0	6	4	1	1	6	
475	0	2	1	0	62	0	7	4	3	14	7	
476	0	2	1	0	16	0	8	4	1	0	8	
477	0	2	1	0	63	0	9	4	3	15	9	
478	0	2	1	0	4	0	10	4	0	4	10	
479	0	2	1	0	43	0	11	4	2	11	11	
480	0	2	1	0	3	0	12	4	0	3	12	
481	0	2	1	0	44	0	13	4	2	12	13	
482	0	2	1	0	2	0	14	4	0	2	14	
483	0	2	1	0	45	0	15	4	2	13	15	
484	0	2	1	0	1	0	16	4	0	1	16	
485	0	2	1	0	46	0	17	4	2	14	17	
486	0	2	1	0	0	0	18	4	0	0	18	
487	0	2	1	0	47	0	19	4	2	15	19	
488	0	2	1	0	68	0	20	4	4	4	20	
489	0	2	1	0	107	0	21	4	6	11	21	
490	0	2	1	0	67	0	22	4	4	3	22	
491	0	2	1	0	108	0	23	4	6	12	23	
492	0	2	1	0	66	0	24	4	4	2	24	
493	0	2	1	0	109	0	25	4	6	13	25	
494	0	2	1	0	65	0	26	4	4	1	26	
495	0	2	1	0	110	0	27	4	6	14	27	
496	0	2	1	0	64	0	28	4	4	0	28	
497	0	2	1	0	111	0	29	4	6	15	29	
498	0	2	1	0	84	0	30	4	5	4	30	
499	0	2	1	0	123	0	31	4	7	11	31	
500	0	2	1	0	83	0	32	4	5	3	32	
501	0	2	1	0	124	0	33	4	7	12	33	
502	0	2	1	0	82	0	34	4	5	2	34	
503	0	2	1	0	125	0	35	4	7	13	35	
504	0	2	1	0	81	0	36	4	5	1	36	
505	0	2	1	0	126	0	37	4	7	14	37	
506	0	2	1	0	80	0	38	4	5	0	38	
507	0	2	1	0	127	0	39	4	7	15	39	
1427	0	2	1	0	25	1	0	4	1	9	40	
1426	0	2	1	0	54	1	1	4	3	6	41	
1425	0	2	1	0	24	1	2	4	1	8	42	
1424	0	2	1	0	55	1	3	4	3	7	43	
1423	0	2	1	0	23	1	4	4	1	7	44	
1422	0	2	1	0	56	1	5	4	3	8	45	
1421	0	2	1	0	22	1	6	4	1	6	46	
1420	0	2	1	0	57	1	7	4	3	9	47	
1419	0	2	1	0	21	1	8	4	1	5	48	
1418	0	2	1	0	58	1	9	4	3	10	49	
1417	0	2	1	0	9	1	10	4	0	9	50	
1416	0	2	1	0	38	1	11	4	2	6	51	
1415	0	2	1	0	8	1	12	4	0	8	52	
1414	0	2	1	0	39	1	13	4	2	7	53	
1413	0	2	1	0	7	1	14	4	0	7	54	
1412	0	2	1	0	40	1	15	4	2	8	55	
1411	0	2	1	0	6	1	16	4	0	6	56	
1410	0	2	1	0	41	1	17	4	2	9	57	
1409	0	2	1	0	5	1	18	4	0	5	58	
1408	0	2	1	0	42	1	19	4	2	10	59	
1407	0	2	1	0	73	1	20	4	4	9	60	
1406	0	2	1	0	102	1	21	4	6	6	61	
1405	0	2	1	0	72	1	22	4	4	8	62	
1404	0	2	1	0	103	1	23	4	6	7	63	
1403	0	2	1	0	71	1	24	4	4	7	64	
1402	0	2	1	0	104	1	25	4	6	8	65	
1401	0	2	1	0	70	1	26	4	4	6	66	
1400	0	2	1	0	105	1	27	4	6	9	67	
1399	0	2	1	0	69	1	28	4	4	5	68	
1398	0	2	1	0	106	1	29	4	6	10	69	
1397	0	2	1	0	89	1	30	4	5	9	70	
1396	0	2	1	0	118	1	31	4	7	6	71	
1395	0	2	1	0	88	1	32	4	5	8	72	
1394	0	2	1	0	119	1	33	4	7	7	73	
1393	0	2	1	0	87	1	34	4	5	7	74	
1392	0	2	1	0	120	1	35	4	7	8	75	
1391	0	2	1	0	86	1	36	4	5	6	76	
1390	0	2	1	0	121	1	37	4	7	9	77	
1389	0	2	1	0	85	1	38	4	5	5	78	
1388	0	2	1	0	122	1	39	4	7	10	79	
2224	0	2	1	0	31	2	0	4	1	15	80	
2225	0	2	1	0	48	2	1	4	3	0	81	
2226	0	2	1	0	30	2	2	4	1	14	82	
2227	0	2	1	0	49	2	3	4	3	1	83	
2228	0	2	1	0	29	2	4	4	1	13	84	
2229	0	2	1	0	50	2	5	4	3	2	85	
2230	0	2	1	0	28	2	6	4	1	12	86	
2231	0	2	1	0	51	2	7	4	3	3	87	
2232	0	2	1	0	27	2	8	4	1	11	88	
2233	0	2	1	0	52	2	9	4	3	4	89	
2234	0	2	1	0	26	2	10	4	1	10	90	
2235	0	2	1	0	53	2	11	4	3	5	91	
2236	0	2	1	0	15	2	12	4	0	15	92	
2237	0	2	1	0	32	2	13	4	2	0	93	
2238	0	2	1	0	14	2	14	4	0	14	94	
2239	0	2	1	0	33	2	15	4	2	1	95	
2240	0	2	1	0	13	2	16	4	0	13	96	
2241	0	2	1	0	34	2	17	4	2	2	97	
2242	0	2	1	0	12	2	18	4	0	12	98	
2243	0	2	1	0	35	2	19	4	2	3	99	
2244	0	2	1	0	11	2	20	4	0	11	100	
2245	0	2	1	0	36	2	21	4	2	4	101	
2246	0	2	1	0	10	2	22	4	0	10	102	
2247	0	2	1	0	37	2	23	4	2	5	103	
2248	0	2	1	0	79	2	24	4	4	15	104	
2249	0	2	1	0	96	2	25	4	6	0	105	
2250	0	2	1	0	78	2	26	4	4	14	106	
2251	0	2	1	0	97	2	27	4	6	1	107	
2252	0	2	1	0	77	2	28	4	4	13	108	
2253	0	2	1	0	98	2	29	4	6	2	109	
2254	0	2	1	0	76	2	30	4	4	12	110	
2255	0	2	1	0	99	2	31	4	6	3	111	
2256	0	2	1	0	75	2	32	4	4	11	112	
2257	0	2	1	0	100	2	33	4	6	4	113	
2258	0	2	1	0	74	2	34	4	4	10	114	
2259	0	2	1	0	101	2	35	4	6	5	115	
2260	0	2	1	0	95	2	36	4	5	15	116	
2261	0	2	1	0	112	2	37	4	7	0	117	
2262	0	2	1	0	94	2	38	4	5	14	118	
2263	0	2	1	0	113	2	39	4	7	1	119	
2264	0	2	1	0	93	2	40	4	5	13	120	
2265	0	2	1	0	114	2	41	4	7	2	121	
2266	0	2	1	0	92	2	42	4	5	12	122	
2267	0	2	1	0	115	2	43	4	7	3	123	
2268	0	2	1	0	91	2	44	4	5	11	124	
2269	0	2	1	0	116	2	45	4	7	4	125	
2270	0	2	1	0	90	2	46	4	5	10	126	
2271	0	2	1	0	117	2	47	4	7	5	127	
508	0	1	0	1	20	0	0	5	1	4	128	
509	0	1	0	1	59	0	1	5	3	11	129	
510	0	1	0	1	19	0	2	5	1	3	130	
511	0	1	0	1	60	0	3	5	3	12	131	
512	0	1	0	1	18	0	4	5	1	2	132	
513	0	1	0	1	61	0	5	5	3	13	133	
514	0	1	0	1	17	0	6	5	1	1	134	
515	0	1	0	1	62	0	7	5	3	14	135	
516	0	1	0	1	16	0	8	5	1	0	136	
517	0	1	0	1	63	0	9	5	3	15	137	
518	0	1	0	1	4	0	10	5	0	4	138	
519	0	1	0	1	43	0	11	5	2	11	139	
520	0	1	0	1	3	0	12	5	0	3	140	
521	0	1	0	1	44	0	13	5	2	12	141	
522	0	1	0	1	2	0	14	5	0	2	142	
523	0	1	0	1	45	0	15	5	2	13	143	
524	0	1	0	1	1	0	16	5	0	1	144	
525	0	1	0	1	46	0	17	5	2	14	145	
526	0	1	0	1	0	0	18	5	0	0	146	
527	0	1	0	1	47	0	19	5	2	15	147	
528	0	1	0	1	68	0	20	5	4	4	148	
529	0	1	0	1	107	0	21	5	6	11	149	
530	0	1	0	1	67	0	22	5	4	3	150	
531	0	1	0	1	108	0	23	5	6	12	151	
532	0	1	0	1	66	0	24	5	4	2	152	
533	0	1	0	1	109	0	25	5	6	13	153	
534	0	1	0	1	65	0	26	5	4	1	154	
535	0	1	0	1	110	0	27	5	6	14	155	
536	0	1	0	1	64	0	28	5	4	0	156	
537	0	1	0	1	111	0	29	5	6	15	157	
538	0	1	0	1	84	0	30	5	5	4	158	
539	0	1	0	1	123	0	31	5	7	11	159	
540	0	1	0	1	83	0	32	5	5	3	160	
